27/01/2014 15:11;@CompteInfosNews;fr;6314;RT @jeanclaudeTOUR1: Samsung enterre la hache de guerre avec Google et Ericsson http://datanews.levif.be/ict/actualite/samsung-enterre-la-hache-de-guerre-avec-google-et-ericsson/article-4000510118065.htm via @datanews_fr;1;0
27/01/2014 15:11;@franceinter;fr;474494;RT @LaurenceLeSaux: Clélie Mathias, nouvelle onde sensuelle de @franceinter. http://www.telerama.fr/radio/clelie-mathias-la-nouvelle-onde-sensuelle-de-france-inter,107854.php #radio;2;0
27/01/2014 15:11;@DavidAbiker;fr;104292;Smart, la publicité de trop. #Mépris #Méconnaissance #Condescendance #Smart http://t.co/Q0PpmMY8J4;0;1
27/01/2014 15:11;@CompteInfosNews;fr;6314;RT @Ecritoriales: 7 étapes pour une rédaction web persuasive ! http://buff.ly/1b0lqjO http://Ecritoriales.com | Rédaction Web à Grenob… htt…;2;0
27/01/2014 15:11;@francebleu;fr;19811;RT @DeborahGrunwald: #DansLeRétro de @CornillacOff ici: http://bit.ly/1fpVKA2 et au Théâtre pour 'LaContrebasse' @BCritique @francebleu ht…;2;0
27/01/2014 15:11;@caroleblancot;fr;6943;RT @chantalbuhagar: Formidable Open Space par @Andrade_Valerie que je salue au passage. Billet à lire chez @caroleblancot http://t.co/XqqOV…;2;0
27/01/2014 15:11;@CompteInfosNews;fr;6314;RT @prodextreme: Nos jolies #trouvailles de l'équipe-X regroupées dans un #calepin web. #sortirdulot http://ow.ly/sKKQE;1;0
27/01/2014 15:11;@francebleu;fr;19811;RT @FBleu1071: Les routes d’#IleDeFrance envahies par les nids-de-poule #trafic http://www.francebleu.fr/infos/route/les-routes-d%E2%80%99ile-de-france-envahies-par-les-nids-de-poule-1216636;2;0
27/01/2014 15:11;@CompteInfosNews;fr;6314;RT @stephkinable: Comment Tarantino imaginait déjà Kill Bill dans Pulp Fiction - http://www.konbini.com/fr/entertainment-2/tarantino-kill-bill-pulp-fiction/ via @KonbiniFR;2;0
27/01/2014 15:10;@France2tv;fr;536191;RT @ONPCofficiel: Bonjour à tous, pour revoir le FLOP 10 de ce samedi 25/01, c'est sur YouTube http://bit.ly/1f6kX20 Abonnez-vous pour ne …;1;0
27/01/2014 15:10;@caroleblancot;fr;6943;RT @ADP_fr: #Innovation : la nécessaire exemplarité des #DRH http://ow.ly/sWiZ9 par @chbesseyre sur @Rhinfo;2;0
